Entry Date,Client Name,Client Code,GL Account Number,Transaction Amount
25112020,kygemlzuxu,7P2A772,00000000673,1128
25112020,iqfamrfkkp,JZMGHOB,00000000297,25868
25112020,mqpclwwqhy,5KHDF3E,00000000782,6059
25112020,dpjzmffbsq,UAK14JA,00000000218,15378
25112020,bbwsfcfjci,N98W1UV,00000000247,17982
25112020,fimrejkfty,5CVNYZV,00000000277,15764
25112020,othuvyqrbi,L64QMHE,00000000167,1266
25112020,tcfgbvnvsh,JVOS6XW,00000000800,32918
25112020,whhijhyiuj,5WH0QHI,00000000365,48570
25112020,lendyqsaor,H0MC52R,00000000110,6629
25112020,eeqofmwauu,QKC05WS,00000000337,15507
25112020,dtnyxdiqhe,OKJWYWT,00000000867,8231
25112020,krfqoyrxrq,B4L0SLH,00000000881,13690
25112020,uebyjhhdcu,01GG7EY,00000000736,22316
25112020,bjjahzlkps,BV3MOY8,00000000731,2308
25112020,qhjzwpexrv,7ZBWPQO,00000000180,47458
25112020,tarlvgkkbs,ONNDLYP,00000000863,43034
25112020,adajssvqom,H59RG6S,00000000157,48415
25112020,gswbienbrg,6YKL9B2,00000000241,40178
25112020,rlqyafbelx,AKOVMWN,00000000528,2326
25112020,stzyeonwma,RU4TNXA,00000000163,25640
25112020,nhkeibxbhk,KNX37ED,00000000224,31484
25112020,ivqrqvswnh,HZ0I2XP,00000000235,11742
26112020,skxtbmorqg,0IHBN61,00000000892,14506
26112020,eubedwggra,S3BPJHL,00000000564,5371
26112020,lugraxgtdl,UXEF10Z,00000000259,21170
26112020,sufwetkndt,X9KQSIN,00000000872,44210
26112020,jvoocqsaoe,M482FOI,00000000134,13028
26112020,pekvsblwsp,BQ56I3Q,00000000689,47573
26112020,xubillqdah,AYP1C8V,00000000862,21090
26112020,xyqkeucbam,8QEXLPK,00000000247,159
26112020,hdmlrfgtae,YC96XYN,00000000120,12607
26112020,uoqldgabrm,WHHQASK,00000000355,11652
26112020,hekctgfgxq,LHNO10H,00000000465,14157
26112020,lvpjahvhmr,LB8BL5C,00000000207,44367
26112020,ejuxcmmaek,OGSKED0,00000000769,31698
26112020,hanjxzlwyn,3AI8OMB,00000000508,2355
26112020,pjfnsahhoq,EVPF8W6,00000000363,19932
26112020,dgqmllimnt,BJQ64E2,00000000270,16720
26112020,mnvuswvobz,JNEJDON,00000000294,24874
26112020,fulfkerotr,K8I0MP2,00000000398,42243
26112020,qkleaqhbkl,1YXCKNC,00000000254,21339
26112020,hxebqiqitt,F7DSA19,00000000276,29208
26112020,vubbqzxasd,R9ZHNO0,00000000356,17585
26112020,nrvpsyuklj,3WJSA5K,00000000752,44674
26112020,gnkvbanala,77K4JHP,00000000822,16066
26112020,xfhlcyeynf,246X19K,00000000243,13261
26112020,xccihzaaiz,EHTRXJI,00000000113,39584
26112020,vpvaugersy,UMFGI73,00000000859,37231
26112020,kygemlzuxu,7P2A772,00000000366,6716
26112020,iqfamrfkkp,JZMGHOB,00000000295,35918
26112020,mqpclwwqhy,5KHDF3E,00000000331,23345
26112020,dpjzmffbsq,UAK14JA,00000000317,31640
26112020,bbwsfcfjci,N98W1UV,00000000842,40075
26112020,fimrejkfty,5CVNYZV,00000000295,11738
26112020,othuvyqrbi,L64QMHE,00000000364,18606
26112020,tcfgbvnvsh,JVOS6XW,00000000728,5592
26112020,whhijhyiuj,5WH0QHI,00000000769,42621
26112020,lendyqsaor,H0MC52R,00000000153,35710
26112020,eeqofmwauu,QKC05WS,00000000649,25541
26112020,dtnyxdiqhe,OKJWYWT,00000000391,10917
26112020,krfqoyrxrq,B4L0SLH,00000000310,22771
26112020,uebyjhhdcu,01GG7EY,00000000406,22622
26112020,bjjahzlkps,BV3MOY8,00000000252,9889
26112020,qhjzwpexrv,7ZBWPQO,00000000715,47921
26112020,tarlvgkkbs,ONNDLYP,00000000572,26833
26112020,adajssvqom,H59RG6S,00000000881,39659
26112020,gswbienbrg,6YKL9B2,00000000501,41980
26112020,rlqyafbelx,AKOVMWN,00000000229,45551
26112020,stzyeonwma,RU4TNXA,00000000551,37244
26112020,nhkeibxbhk,KNX37ED,00000000225,32584
26112020,ivqrqvswnh,HZ0I2XP,00000000750,43980
27112020,skxtbmorqg,0IHBN61,00000000625,15373
27112020,eubedwggra,S3BPJHL,00000000285,43769
27112020,lugraxgtdl,UXEF10Z,00000000564,1020
27112020,sufwetkndt,X9KQSIN,00000000330,32397
27112020,jvoocqsaoe,M482FOI,00000000512,2569
27112020,pekvsblwsp,BQ56I3Q,00000000709,725
27112020,xubillqdah,AYP1C8V,00000000203,42927
27112020,xyqkeucbam,8QEXLPK,00000000868,15911
27112020,hdmlrfgtae,YC96XYN,00000000260,36922
27112020,uoqldgabrm,WHHQASK,00000000142,2372
27112020,hekctgfgxq,LHNO10H,00000000393,746
27112020,lvpjahvhmr,LB8BL5C,00000000721,39573
27112020,ejuxcmmaek,OGSKED0,00000000107,44707
27112020,hanjxzlwyn,3AI8OMB,00000000665,20046
27112020,pjfnsahhoq,EVPF8W6,00000000583,3031
27112020,dgqmllimnt,BJQ64E2,00000000533,15826
27112020,mnvuswvobz,JNEJDON,00000000555,15783
27112020,fulfkerotr,K8I0MP2,00000000662,40093
27112020,qkleaqhbkl,1YXCKNC,00000000535,17796
27112020,hxebqiqitt,F7DSA19,00000000549,42467
27112020,vubbqzxasd,R9ZHNO0,00000000287,32134
27112020,nrvpsyuklj,3WJSA5K,00000000349,32015
27112020,gnkvbanala,77K4JHP,00000000394,44453
27112020,xfhlcyeynf,246X19K,00000000801,37198
27112020,xccihzaaiz,EHTRXJI,00000000446,791
27112020,vpvaugersy,UMFGI73,00000000207,1239
27112020,kygemlzuxu,7P2A772,00000000430,45411
27112020,iqfamrfkkp,JZMGHOB,00000000135,3386
27112020,mqpclwwqhy,5KHDF3E,00000000286,45616
27112020,dpjzmffbsq,UAK14JA,00000000291,47222
27112020,bbwsfcfjci,N98W1UV,00000000621,36560
27112020,fimrejkfty,5CVNYZV,00000000550,49957
27112020,othuvyqrbi,L64QMHE,00000000836,7619
27112020,tcfgbvnvsh,JVOS6XW,00000000559,3042
27112020,whhijhyiuj,5WH0QHI,00000000550,29600
27112020,lendyqsaor,H0MC52R,00000000782,4932
27112020,eeqofmwauu,QKC05WS,00000000890,13437
27112020,dtnyxdiqhe,OKJWYWT,00000000608,22872
27112020,krfqoyrxrq,B4L0SLH,00000000398,42026
27112020,uebyjhhdcu,01GG7EY,00000000560,41073
27112020,bjjahzlkps,BV3MOY8,00000000452,22972
27112020,qhjzwpexrv,7ZBWPQO,00000000370,23461
27112020,tarlvgkkbs,ONNDLYP,00000000560,16762
27112020,adajssvqom,H59RG6S,00000000419,35590
27112020,gswbienbrg,6YKL9B2,00000000766,29750
27112020,rlqyafbelx,AKOVMWN,00000000481,49393
27112020,stzyeonwma,RU4TNXA,00000000706,19393
27112020,nhkeibxbhk,KNX37ED,00000000346,36806
27112020,ivqrqvswnh,HZ0I2XP,00000000893,39112
28112020,skxtbmorqg,0IHBN61,00000000598,123
28112020,eubedwggra,S3BPJHL,00000000261,11619
28112020,lugraxgtdl,UXEF10Z,00000000392,43253
28112020,sufwetkndt,X9KQSIN,00000000320,20342
28112020,jvoocqsaoe,M482FOI,00000000709,1146
28112020,pekvsblwsp,BQ56I3Q,00000000547,26679
28112020,xubillqdah,AYP1C8V,00000000196,33552
28112020,xyqkeucbam,8QEXLPK,00000000192,28478
28112020,hdmlrfgtae,YC96XYN,00000000881,46081
28112020,uoqldgabrm,WHHQASK,00000000370,7256
28112020,hekctgfgxq,LHNO10H,00000000409,40106
28112020,lvpjahvhmr,LB8BL5C,00000000544,19131
28112020,ejuxcmmaek,OGSKED0,00000000891,9683
28112020,hanjxzlwyn,3AI8OMB,00000000207,46709
28112020,pjfnsahhoq,EVPF8W6,00000000420,26149
28112020,dgqmllimnt,BJQ64E2,00000000391,30112
28112020,mnvuswvobz,JNEJDON,00000000271,1310
28112020,fulfkerotr,K8I0MP2,00000000470,12794
28112020,qkleaqhbkl,1YXCKNC,00000000308,4888
28112020,hxebqiqitt,F7DSA19,00000000201,35736
28112020,vubbqzxasd,R9ZHNO0,00000000300,36591
28112020,nrvpsyuklj,3WJSA5K,00000000743,14458
28112020,gnkvbanala,77K4JHP,00000000165,35600
28112020,xfhlcyeynf,246X19K,00000000871,33110
28112020,xccihzaaiz,EHTRXJI,00000000284,46415
28112020,vpvaugersy,UMFGI73,00000000862,16528
28112020,kygemlzuxu,7P2A772,00000000303,39641
28112020,iqfamrfkkp,JZMGHOB,00000000594,3966
28112020,mqpclwwqhy,5KHDF3E,00000000113,29123
28112020,dpjzmffbsq,UAK14JA,00000000129,40380
28112020,bbwsfcfjci,N98W1UV,00000000128,742
28112020,fimrejkfty,5CVNYZV,00000000353,3460
28112020,othuvyqrbi,L64QMHE,00000000129,25585
28112020,tcfgbvnvsh,JVOS6XW,00000000793,34412
28112020,whhijhyiuj,5WH0QHI,00000000271,2975
28112020,lendyqsaor,H0MC52R,00000000142,14152
28112020,eeqofmwauu,QKC05WS,00000000816,8529
28112020,dtnyxdiqhe,OKJWYWT,00000000499,37723
28112020,krfqoyrxrq,B4L0SLH,00000000554,9679
28112020,uebyjhhdcu,01GG7EY,00000000780,13929
28112020,bjjahzlkps,BV3MOY8,00000000844,28627
28112020,qhjzwpexrv,7ZBWPQO,00000000853,7073
28112020,tarlvgkkbs,ONNDLYP,00000000281,147
28112020,adajssvqom,H59RG6S,00000000587,46688
28112020,gswbienbrg,6YKL9B2,00000000163,2407
28112020,rlqyafbelx,AKOVMWN,00000000148,20277
28112020,stzyeonwma,RU4TNXA,00000000838,11924
28112020,nhkeibxbhk,KNX37ED,00000000433,49910
28112020,ivqrqvswnh,HZ0I2XP,00000000180,3878
29112020,skxtbmorqg,0IHBN61,00000000175,19599
29112020,eubedwggra,S3BPJHL,00000000725,28811
29112020,lugraxgtdl,UXEF10Z,00000000570,33468
29112020,sufwetkndt,X9KQSIN,00000000127,44251
29112020,jvoocqsaoe,M482FOI,00000000747,4099
29112020,pekvsblwsp,BQ56I3Q,00000000202,11051
29112020,xubillqdah,AYP1C8V,00000000668,24749
29112020,xyqkeucbam,8QEXLPK,00000000500,28661
29112020,hdmlrfgtae,YC96XYN,00000000754,33405
29112020,uoqldgabrm,WHHQASK,00000000223,35970
29112020,hekctgfgxq,LHNO10H,00000000518,38448
29112020,lvpjahvhmr,LB8BL5C,00000000868,26765
29112020,ejuxcmmaek,OGSKED0,00000000258,6203
29112020,hanjxzlwyn,3AI8OMB,00000000401,3543
29112020,pjfnsahhoq,EVPF8W6,00000000789,1621
29112020,dgqmllimnt,BJQ64E2,00000000512,32040
29112020,mnvuswvobz,JNEJDON,00000000279,28590
29112020,fulfkerotr,K8I0MP2,00000000361,7394
29112020,qkleaqhbkl,1YXCKNC,00000000128,11736
29112020,hxebqiqitt,F7DSA19,00000000109,6378
29112020,vubbqzxasd,R9ZHNO0,00000000560,46828
29112020,nrvpsyuklj,3WJSA5K,00000000557,39870
29112020,gnkvbanala,77K4JHP,00000000661,32696
29112020,xfhlcyeynf,246X19K,00000000865,22691
29112020,xccihzaaiz,EHTRXJI,00000000267,20552
29112020,vpvaugersy,UMFGI73,00000000165,22619
29112020,kygemlzuxu,7P2A772,00000000862,31223
29112020,iqfamrfkkp,JZMGHOB,00000000821,21966
29112020,mqpclwwqhy,5KHDF3E,00000000509,24497
29112020,dpjzmffbsq,UAK14JA,00000000453,47756
29112020,bbwsfcfjci,N98W1UV,00000000180,36828
29112020,fimrejkfty,5CVNYZV,00000000607,40802
29112020,othuvyqrbi,L64QMHE,00000000102,25893
29112020,tcfgbvnvsh,JVOS6XW,00000000599,21579
29112020,whhijhyiuj,5WH0QHI,00000000758,12091
29112020,lendyqsaor,H0MC52R,00000000231,264
29112020,eeqofmwauu,QKC05WS,00000000820,44163
29112020,dtnyxdiqhe,OKJWYWT,00000000842,18211
29112020,krfqoyrxrq,B4L0SLH,00000000534,49685
29112020,uebyjhhdcu,01GG7EY,00000000177,13537
29112020,bjjahzlkps,BV3MOY8,00000000344,15247
29112020,qhjzwpexrv,7ZBWPQO,00000000632,39333
29112020,tarlvgkkbs,ONNDLYP,00000000649,22763
29112020,adajssvqom,H59RG6S,00000000237,33541
29112020,gswbienbrg,6YKL9B2,00000000239,44663
29112020,rlqyafbelx,AKOVMWN,00000000199,19638
29112020,stzyeonwma,RU4TNXA,00000000651,44963
29112020,nhkeibxbhk,KNX37ED,00000000441,5479
29112020,ivqrqvswnh,HZ0I2XP,00000000525,2924
30112020,skxtbmorqg,0IHBN61,00000000843,31178
30112020,eubedwggra,S3BPJHL,00000000551,12986
30112020,lugraxgtdl,UXEF10Z,00000000875,30161
30112020,sufwetkndt,X9KQSIN,00000000131,29365
30112020,jvoocqsaoe,M482FOI,00000000593,16817
30112020,pekvsblwsp,BQ56I3Q,00000000325,34864
30112020,xubillqdah,AYP1C8V,00000000399,20587
30112020,xyqkeucbam,8QEXLPK,00000000215,36536
30112020,hdmlrfgtae,YC96XYN,00000000190,19668
30112020,uoqldgabrm,WHHQASK,00000000611,17751
30112020,hekctgfgxq,LHNO10H,00000000881,46544
30112020,lvpjahvhmr,LB8BL5C,00000000496,20666
30112020,ejuxcmmaek,OGSKED0,00000000228,32977
30112020,hanjxzlwyn,3AI8OMB,00000000125,22748
30112020,pjfnsahhoq,EVPF8W6,00000000241,21760
30112020,dgqmllimnt,BJQ64E2,00000000150,11949
30112020,mnvuswvobz,JNEJDON,00000000181,10176
30112020,fulfkerotr,K8I0MP2,00000000397,17010
30112020,qkleaqhbkl,1YXCKNC,00000000730,26719
30112020,hxebqiqitt,F7DSA19,00000000677,19250
30112020,vubbqzxasd,R9ZHNO0,00000000505,7963
30112020,nrvpsyuklj,3WJSA5K,00000000877,42072
30112020,gnkvbanala,77K4JHP,00000000388,48090
30112020,xfhlcyeynf,246X19K,00000000577,49790
30112020,xccihzaaiz,EHTRXJI,00000000678,32275
30112020,vpvaugersy,UMFGI73,00000000850,40818
30112020,kygemlzuxu,7P2A772,00000000502,33420
30112020,iqfamrfkkp,JZMGHOB,00000000686,11961
30112020,mqpclwwqhy,5KHDF3E,00000000335,15473
30112020,dpjzmffbsq,UAK14JA,00000000341,29171
30112020,bbwsfcfjci,N98W1UV,00000000786,23032
30112020,fimrejkfty,5CVNYZV,00000000167,36487
30112020,othuvyqrbi,L64QMHE,00000000589,28007
30112020,tcfgbvnvsh,JVOS6XW,00000000154,24233
30112020,whhijhyiuj,5WH0QHI,00000000703,21263
30112020,lendyqsaor,H0MC52R,00000000159,34721
30112020,eeqofmwauu,QKC05WS,00000000622,17734
30112020,dtnyxdiqhe,OKJWYWT,00000000429,38466
30112020,krfqoyrxrq,B4L0SLH,00000000636,6855
30112020,uebyjhhdcu,01GG7EY,00000000447,39137
30112020,bjjahzlkps,BV3MOY8,00000000338,19203
30112020,qhjzwpexrv,7ZBWPQO,00000000514,26553
30112020,tarlvgkkbs,ONNDLYP,00000000188,11424
30112020,adajssvqom,H59RG6S,00000000250,9989
30112020,gswbienbrg,6YKL9B2,00000000798,45117
30112020,rlqyafbelx,AKOVMWN,00000000135,23693
30112020,stzyeonwma,RU4TNXA,00000000395,12503
30112020,nhkeibxbhk,KNX37ED,00000000651,22520
30112020,ivqrqvswnh,HZ0I2XP,00000000256,427
01122020,skxtbmorqg,0IHBN61,00000000507,44736
01122020,eubedwggra,S3BPJHL,00000000862,42688
01122020,lugraxgtdl,UXEF10Z,00000000144,38868
01122020,sufwetkndt,X9KQSIN,00000000680,4039
01122020,jvoocqsaoe,M482FOI,00000000824,18068
01122020,pekvsblwsp,BQ56I3Q,00000000563,13528
01122020,xubillqdah,AYP1C8V,00000000136,3695
01122020,xyqkeucbam,8QEXLPK,00000000599,14692
01122020,hdmlrfgtae,YC96XYN,00000000555,10683
01122020,uoqldgabrm,WHHQASK,00000000164,34740
01122020,hekctgfgxq,LHNO10H,00000000246,43992
01122020,lvpjahvhmr,LB8BL5C,00000000564,25583
01122020,ejuxcmmaek,OGSKED0,00000000229,11867
01122020,hanjxzlwyn,3AI8OMB,00000000849,36653
01122020,pjfnsahhoq,EVPF8W6,00000000478,45573
01122020,dgqmllimnt,BJQ64E2,00000000360,33156
01122020,mnvuswvobz,JNEJDON,00000000245,25557
01122020,fulfkerotr,K8I0MP2,00000000576,11436
01122020,qkleaqhbkl,1YXCKNC,00000000584,17146
01122020,hxebqiqitt,F7DSA19,00000000330,34229
01122020,vubbqzxasd,R9ZHNO0,00000000238,35970
01122020,nrvpsyuklj,3WJSA5K,00000000703,44466
01122020,gnkvbanala,77K4JHP,00000000836,2326
01122020,xfhlcyeynf,246X19K,00000000729,21092
01122020,xccihzaaiz,EHTRXJI,00000000835,48545
01122020,vpvaugersy,UMFGI73,00000000191,46452
01122020,kygemlzuxu,7P2A772,00000000253,42211
01122020,iqfamrfkkp,JZMGHOB,00000000439,22999
01122020,mqpclwwqhy,5KHDF3E,00000000596,24282
01122020,dpjzmffbsq,UAK14JA,00000000652,24779
01122020,bbwsfcfjci,N98W1UV,00000000805,39794
01122020,fimrejkfty,5CVNYZV,00000000258,35916
01122020,othuvyqrbi,L64QMHE,00000000169,16432
01122020,tcfgbvnvsh,JVOS6XW,00000000325,4804
01122020,whhijhyiuj,5WH0QHI,00000000586,25021
01122020,lendyqsaor,H0MC52R,00000000672,38746
01122020,eeqofmwauu,QKC05WS,00000000442,38464
01122020,dtnyxdiqhe,OKJWYWT,00000000224,17081
01122020,krfqoyrxrq,B4L0SLH,00000000225,22385
01122020,uebyjhhdcu,01GG7EY,00000000469,15968
01122020,bjjahzlkps,BV3MOY8,00000000329,35512
01122020,qhjzwpexrv,7ZBWPQO,00000000259,14513
01122020,tarlvgkkbs,ONNDLYP,00000000242,22300
01122020,adajssvqom,H59RG6S,00000000446,41529
01122020,gswbienbrg,6YKL9B2,00000000541,3705
01122020,rlqyafbelx,AKOVMWN,00000000676,18579
01122020,stzyeonwma,RU4TNXA,00000000320,12198
01122020,nhkeibxbhk,KNX37ED,00000000838,29037
01122020,ivqrqvswnh,HZ0I2XP,00000000814,456
02122020,skxtbmorqg,0IHBN61,00000000274,20317
02122020,eubedwggra,S3BPJHL,00000000641,28393
02122020,lugraxgtdl,UXEF10Z,00000000321,14079
02122020,sufwetkndt,X9KQSIN,00000000768,13035
02122020,jvoocqsaoe,M482FOI,00000000717,24203
02122020,pekvsblwsp,BQ56I3Q,00000000750,46701
02122020,xubillqdah,AYP1C8V,00000000817,15535
02122020,xyqkeucbam,8QEXLPK,00000000455,3232
02122020,hdmlrfgtae,YC96XYN,00000000422,27375
02122020,uoqldgabrm,WHHQASK,00000000494,37114
02122020,hekctgfgxq,LHNO10H,00000000316,11229
02122020,lvpjahvhmr,LB8BL5C,00000000358,24565
02122020,ejuxcmmaek,OGSKED0,00000000459,18324
02122020,hanjxzlwyn,3AI8OMB,00000000400,18531
02122020,pjfnsahhoq,EVPF8W6,00000000228,19868
02122020,dgqmllimnt,BJQ64E2,00000000882,13425
02122020,mnvuswvobz,JNEJDON,00000000722,10631
02122020,fulfkerotr,K8I0MP2,00000000297,10883
02122020,qkleaqhbkl,1YXCKNC,00000000109,1362
02122020,hxebqiqitt,F7DSA19,00000000740,34076
02122020,vubbqzxasd,R9ZHNO0,00000000432,47801
02122020,nrvpsyuklj,3WJSA5K,00000000796,44343
02122020,gnkvbanala,77K4JHP,00000000887,19779
02122020,xfhlcyeynf,246X19K,00000000359,18414
02122020,xccihzaaiz,EHTRXJI,00000000169,24901
02122020,vpvaugersy,UMFGI73,00000000524,621
02122020,kygemlzuxu,7P2A772,00000000126,13121
02122020,iqfamrfkkp,JZMGHOB,00000000727,21431
02122020,mqpclwwqhy,5KHDF3E,00000000803,19467
02122020,dpjzmffbsq,UAK14JA,00000000145,25474
02122020,bbwsfcfjci,N98W1UV,00000000667,22837
02122020,fimrejkfty,5CVNYZV,00000000805,27907
02122020,othuvyqrbi,L64QMHE,00000000685,15320
02122020,tcfgbvnvsh,JVOS6XW,00000000287,23616
02122020,whhijhyiuj,5WH0QHI,00000000585,15262
02122020,lendyqsaor,H0MC52R,00000000365,29656
02122020,eeqofmwauu,QKC05WS,00000000317,25316
02122020,dtnyxdiqhe,OKJWYWT,00000000895,9925
02122020,krfqoyrxrq,B4L0SLH,00000000887,13907
02122020,uebyjhhdcu,01GG7EY,00000000356,8521
02122020,bjjahzlkps,BV3MOY8,00000000323,37855
02122020,qhjzwpexrv,7ZBWPQO,00000000113,17691
02122020,tarlvgkkbs,ONNDLYP,00000000863,17944
02122020,adajssvqom,H59RG6S,00000000133,49424
02122020,gswbienbrg,6YKL9B2,00000000848,15142
02122020,rlqyafbelx,AKOVMWN,00000000566,33478
02122020,stzyeonwma,RU4TNXA,00000000866,48529
02122020,nhkeibxbhk,KNX37ED,00000000813,26193
02122020,ivqrqvswnh,HZ0I2XP,00000000772,15279
03122020,skxtbmorqg,0IHBN61,00000000127,2841
03122020,eubedwggra,S3BPJHL,00000000397,47917
03122020,lugraxgtdl,UXEF10Z,00000000340,42825
03122020,sufwetkndt,X9KQSIN,00000000566,44063
03122020,jvoocqsaoe,M482FOI,00000000655,26492
03122020,pekvsblwsp,BQ56I3Q,00000000410,1180
03122020,xubillqdah,AYP1C8V,00000000404,38319
03122020,xyqkeucbam,8QEXLPK,00000000474,12764
03122020,hdmlrfgtae,YC96XYN,00000000604,45098
03122020,uoqldgabrm,WHHQASK,00000000395,11810
03122020,hekctgfgxq,LHNO10H,00000000178,3730
03122020,lvpjahvhmr,LB8BL5C,00000000680,39405
03122020,ejuxcmmaek,OGSKED0,00000000439,36049
03122020,hanjxzlwyn,3AI8OMB,00000000634,36814
03122020,pjfnsahhoq,EVPF8W6,00000000515,37582
03122020,dgqmllimnt,BJQ64E2,00000000357,33710
03122020,mnvuswvobz,JNEJDON,00000000820,29062
03122020,fulfkerotr,K8I0MP2,00000000500,23166
03122020,qkleaqhbkl,1YXCKNC,00000000794,14366
03122020,hxebqiqitt,F7DSA19,00000000636,39946
03122020,vubbqzxasd,R9ZHNO0,00000000705,27644
03122020,nrvpsyuklj,3WJSA5K,00000000415,42181
03122020,gnkvbanala,77K4JHP,00000000799,14322
03122020,xfhlcyeynf,246X19K,00000000134,45557
03122020,xccihzaaiz,EHTRXJI,00000000288,6502
03122020,vpvaugersy,UMFGI73,00000000806,34749
03122020,kygemlzuxu,7P2A772,00000000238,20751
03122020,iqfamrfkkp,JZMGHOB,00000000457,26652
03122020,mqpclwwqhy,5KHDF3E,00000000399,40045
03122020,dpjzmffbsq,UAK14JA,00000000226,8489
03122020,bbwsfcfjci,N98W1UV,00000000182,15232
03122020,fimrejkfty,5CVNYZV,00000000350,9627
03122020,othuvyqrbi,L64QMHE,00000000560,4710
03122020,tcfgbvnvsh,JVOS6XW,00000000312,25431
03122020,whhijhyiuj,5WH0QHI,00000000535,10180
03122020,lendyqsaor,H0MC52R,00000000337,23429
03122020,eeqofmwauu,QKC05WS,00000000665,32348
03122020,dtnyxdiqhe,OKJWYWT,00000000371,26062
03122020,krfqoyrxrq,B4L0SLH,00000000467,39706
03122020,uebyjhhdcu,01GG7EY,00000000417,987
03122020,bjjahzlkps,BV3MOY8,00000000668,37060
03122020,qhjzwpexrv,7ZBWPQO,00000000891,7355
03122020,tarlvgkkbs,ONNDLYP,00000000560,38945
03122020,adajssvqom,H59RG6S,00000000506,11194
03122020,gswbienbrg,6YKL9B2,00000000202,22234
03122020,rlqyafbelx,AKOVMWN,00000000714,11275
03122020,stzyeonwma,RU4TNXA,00000000446,26659
03122020,nhkeibxbhk,KNX37ED,00000000856,17746
03122020,ivqrqvswnh,HZ0I2XP,00000000656,22817
04122020,skxtbmorqg,0IHBN61,00000000289,29782
04122020,eubedwggra,S3BPJHL,00000000755,20028
04122020,lugraxgtdl,UXEF10Z,00000000420,9434
04122020,sufwetkndt,X9KQSIN,00000000723,29078
04122020,jvoocqsaoe,M482FOI,00000000532,47025
04122020,pekvsblwsp,BQ56I3Q,00000000690,47413
04122020,xubillqdah,AYP1C8V,00000000543,39814
04122020,xyqkeucbam,8QEXLPK,00000000525,34293
04122020,hdmlrfgtae,YC96XYN,00000000602,19218
04122020,uoqldgabrm,WHHQASK,00000000878,41311
04122020,hekctgfgxq,LHNO10H,00000000199,43206
04122020,lvpjahvhmr,LB8BL5C,00000000100,46668
04122020,ejuxcmmaek,OGSKED0,00000000733,34815
04122020,hanjxzlwyn,3AI8OMB,00000000600,34296
04122020,pjfnsahhoq,EVPF8W6,00000000752,11394
04122020,dgqmllimnt,BJQ64E2,00000000691,4532
04122020,mnvuswvobz,JNEJDON,00000000547,6454
04122020,fulfkerotr,K8I0MP2,00000000196,1288
04122020,qkleaqhbkl,1YXCKNC,00000000746,25391
04122020,hxebqiqitt,F7DSA19,00000000540,33251
04122020,vubbqzxasd,R9ZHNO0,00000000126,13786
04122020,nrvpsyuklj,3WJSA5K,00000000604,33815
04122020,gnkvbanala,77K4JHP,00000000336,32784
04122020,xfhlcyeynf,246X19K,00000000598,37194
04122020,xccihzaaiz,EHTRXJI,00000000383,6265
04122020,vpvaugersy,UMFGI73,00000000594,6466
04122020,kygemlzuxu,7P2A772,00000000202,45616
04122020,iqfamrfkkp,JZMGHOB,00000000674,18902
04122020,mqpclwwqhy,5KHDF3E,00000000606,19436
04122020,dpjzmffbsq,UAK14JA,00000000572,39596
04122020,bbwsfcfjci,N98W1UV,00000000640,11600
04122020,fimrejkfty,5CVNYZV,00000000758,27645
04122020,othuvyqrbi,L64QMHE,00000000684,25562
04122020,tcfgbvnvsh,JVOS6XW,00000000178,42994
04122020,whhijhyiuj,5WH0QHI,00000000556,22802
04122020,lendyqsaor,H0MC52R,00000000670,43486
04122020,eeqofmwauu,QKC05WS,00000000679,13971
04122020,dtnyxdiqhe,OKJWYWT,00000000432,19688
04122020,krfqoyrxrq,B4L0SLH,00000000274,32063
04122020,uebyjhhdcu,01GG7EY,00000000576,11397
04122020,bjjahzlkps,BV3MOY8,00000000687,39579
04122020,qhjzwpexrv,7ZBWPQO,00000000576,42364
04122020,tarlvgkkbs,ONNDLYP,00000000567,36093
04122020,adajssvqom,H59RG6S,00000000519,246
04122020,gswbienbrg,6YKL9B2,00000000265,33523
04122020,rlqyafbelx,AKOVMWN,00000000253,16807
04122020,stzyeonwma,RU4TNXA,00000000833,18805
04122020,nhkeibxbhk,KNX37ED,00000000870,23745
04122020,ivqrqvswnh,HZ0I2XP,00000000413,37653
05122020,skxtbmorqg,0IHBN61,00000000583,26368
05122020,eubedwggra,S3BPJHL,00000000198,16683
05122020,lugraxgtdl,UXEF10Z,00000000687,21463
05122020,sufwetkndt,X9KQSIN,00000000795,11295
05122020,jvoocqsaoe,M482FOI,00000000239,12929
05122020,pekvsblwsp,BQ56I3Q,00000000260,28671
05122020,xubillqdah,AYP1C8V,00000000797,13477
05122020,xyqkeucbam,8QEXLPK,00000000266,3124
05122020,hdmlrfgtae,YC96XYN,00000000272,29000
05122020,uoqldgabrm,WHHQASK,00000000591,40460
05122020,hekctgfgxq,LHNO10H,00000000511,9156
05122020,lvpjahvhmr,LB8BL5C,00000000706,45638
05122020,ejuxcmmaek,OGSKED0,00000000454,10679
05122020,hanjxzlwyn,3AI8OMB,00000000405,21454
05122020,pjfnsahhoq,EVPF8W6,00000000568,16691
05122020,dgqmllimnt,BJQ64E2,00000000861,3758
05122020,mnvuswvobz,JNEJDON,00000000791,4442
05122020,fulfkerotr,K8I0MP2,00000000647,28700
05122020,qkleaqhbkl,1YXCKNC,00000000352,20106
05122020,hxebqiqitt,F7DSA19,00000000143,48168
05122020,vubbqzxasd,R9ZHNO0,00000000267,47884
